Timestamp,Noureddine_Rojbani_TS03_soil_moisture_10cm,Noureddine_Rojbani_TS01_solar_radiation,Noureddine_Rojbani_TS01_temperature,Noureddine_Rojbani_TS032_water_flow,Noureddine_Rojbani_TS02_cumulative_rainfall,Noureddine_Rojbani_TS01_wind_speed,Noureddine_Rojbani_TS01_air_humidity,Noureddine_Rojbani_TS08_soil_moisture_30cm,Noureddine_Rojbani_TS02_rain_intensity,Noureddine_Rojbani_TS07_soil_moisture_20cm,Noureddine_Rojbani_TS06_soil_moisture_10cm,Noureddine_Rojbani_TS05_soil_moisture_30cm
2024-10-27T03:30:01,,,,NaN,205.6,0.36,70.9,NaN,NaN,NaN,NaN,NaN
2024-10-27T04:00:00,,,,271,NaN,NaN,NaN,23.6,0,23,22,23.4
2024-10-27T04:00:01,,,,NaN,205.6,0.36,74.1,NaN,NaN,NaN,NaN,NaN
2024-10-27T04:30:00,,,,271,NaN,NaN,NaN,23.5,0,22.9,21.9,23.4
2024-10-27T04:30:01,,,,NaN,205.6,0.3,65.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T05:00:00,,,,271,NaN,NaN,NaN,23.5,0,22.8,21.8,23.4
2024-10-27T05:00:01,,,,NaN,205.6,0.44,62.5,NaN,NaN,NaN,NaN,NaN
2024-10-27T05:30:00,,,,271,NaN,NaN,NaN,23.5,0,22.8,21.7,23.4
2024-10-27T05:30:01,,,,NaN,205.6,0.21,56.3,NaN,NaN,NaN,NaN,NaN
2024-10-27T06:00:00,,,,271,NaN,NaN,NaN,23.5,0,22.7,21.6,23.4
2024-10-27T06:00:01,,,,NaN,205.6,0.55,51.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T06:30:00,,,,271,NaN,NaN,NaN,23.5,0,22.7,21.5,23.4
2024-10-27T06:30:01,,,,NaN,205.6,0.27,41.1,NaN,NaN,NaN,NaN,NaN
2024-10-27T07:00:00,,,,271,NaN,NaN,NaN,23.5,0,22.6,21.4,23.4
2024-10-27T07:00:01,,,,NaN,205.6,1.29,34.9,NaN,NaN,NaN,NaN,NaN
2024-10-27T07:30:00,,,,271,NaN,NaN,NaN,23.4,0,22.6,21.3,23.4
2024-10-27T07:30:01,,,,NaN,205.6,0.59,32.5,NaN,NaN,NaN,NaN,NaN
2024-10-27T08:00:00,,,,271,NaN,NaN,NaN,23.4,0,22.5,21.2,23.4
2024-10-27T08:00:01,,,,NaN,205.6,0.66,30.1,NaN,NaN,NaN,NaN,NaN
2024-10-27T08:30:00,,,,271,NaN,NaN,NaN,23.4,0,22.4,21.1,23.3
2024-10-27T08:30:01,,,,NaN,205.6,0.68,24.7,NaN,NaN,NaN,NaN,NaN
2024-10-27T09:00:00,,,,271,NaN,NaN,NaN,23.4,0,22.4,21.1,23.3
2024-10-27T09:00:01,,,,NaN,205.6,0.65,23.1,NaN,NaN,NaN,NaN,NaN
2024-10-27T09:30:00,,,,271,NaN,NaN,NaN,23.4,0,22.3,21,23.3
2024-10-27T09:30:01,,,,NaN,205.6,0.59,23.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T10:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.3,20.9,23.3
2024-10-27T10:00:01,,,,NaN,205.6,0.6,21.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T10:30:00,,,,271,NaN,NaN,NaN,23.3,0,22.2,20.9,23.3
2024-10-27T10:30:01,,,,NaN,205.6,0.36,19.8,NaN,NaN,NaN,NaN,NaN
2024-10-27T11:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.2,21,23.2
2024-10-27T11:00:01,,,,NaN,205.6,1.09,20,NaN,NaN,NaN,NaN,NaN
2024-10-27T11:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.1,21,23.2
2024-10-27T11:30:01,,,,NaN,205.6,0.49,19.2,NaN,NaN,NaN,NaN,NaN
2024-10-27T12:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.1,21.1,23.2
2024-10-27T12:00:01,,,,NaN,205.6,2.37,18.7,NaN,NaN,NaN,NaN,NaN
2024-10-27T12:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.1,21.1,23.2
2024-10-27T12:30:01,,,,NaN,205.6,0.15,19.7,NaN,NaN,NaN,NaN,NaN
2024-10-27T13:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.1,21.2,23.1
2024-10-27T13:00:01,,,,NaN,205.6,1.03,19.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T13:30:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21.3,23.1
2024-10-27T13:30:01,,,,NaN,205.6,0.48,22.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T14:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21.5,23.1
2024-10-27T14:00:01,,,,NaN,205.6,1.8,46.5,NaN,NaN,NaN,NaN,NaN
2024-10-27T14:30:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21.6,23.1
2024-10-27T14:30:01,,,,NaN,205.6,0.66,51,NaN,NaN,NaN,NaN,NaN
2024-10-27T15:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21.9,23
2024-10-27T15:00:01,,,,NaN,205.6,1.25,54.7,NaN,NaN,NaN,NaN,NaN
2024-10-27T15:30:00,,,,271,NaN,NaN,NaN,23,0,22.1,22.1,23
2024-10-27T15:30:01,,,,NaN,205.6,0.3,58.8,NaN,NaN,NaN,NaN,NaN
2024-10-27T16:00:00,,,,271,NaN,NaN,NaN,23,0,22.2,22.3,23
2024-10-27T16:00:01,,,,NaN,205.6,0.58,63.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T16:30:00,,,,271,NaN,NaN,NaN,23,0,22.3,22.5,23
2024-10-27T16:30:01,,,,NaN,205.6,0.32,68.7,NaN,NaN,NaN,NaN,NaN
2024-10-27T17:00:00,,,,271,NaN,NaN,NaN,23,0,22.4,22.7,23
2024-10-27T17:00:01,,,,NaN,205.6,0.37,75.2,NaN,NaN,NaN,NaN,NaN
2024-10-27T17:30:00,,,,271,NaN,NaN,NaN,23,0,22.5,22.8,23
2024-10-27T17:30:01,,,,NaN,205.6,0.11,79.3,NaN,NaN,NaN,NaN,NaN
2024-10-27T18:00:00,,,,271,NaN,NaN,NaN,23,0,22.5,23,23
2024-10-27T18:00:01,,,,NaN,205.6,0.16,80.9,NaN,NaN,NaN,NaN,NaN
2024-10-27T18:30:00,,,,271,NaN,NaN,NaN,23,0,22.6,23,23
2024-10-27T18:30:01,,,,NaN,205.6,0.37,80.3,NaN,NaN,NaN,NaN,NaN
2024-10-27T19:00:00,,,,271,NaN,NaN,NaN,23,0,22.7,23,23
2024-10-27T19:00:01,,,,NaN,205.6,0.2,81.5,NaN,NaN,NaN,NaN,NaN
2024-10-27T19:30:00,,,,271,NaN,NaN,NaN,23,0,22.8,23,23
2024-10-27T19:30:01,,,,NaN,205.6,0.42,82.9,NaN,NaN,NaN,NaN,NaN
2024-10-27T20:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.8,23,23
2024-10-27T20:00:01,,,,NaN,205.6,0.05,82.7,NaN,NaN,NaN,NaN,NaN
2024-10-27T20:30:00,,,,271,NaN,NaN,NaN,23.1,0,22.9,23,23
2024-10-27T20:30:01,,,,NaN,205.6,0.3,80.5,NaN,NaN,NaN,NaN,NaN
2024-10-27T21:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.9,22.9,23
2024-10-27T21:00:01,,,,NaN,205.6,0.34,81.2,NaN,NaN,NaN,NaN,NaN
2024-10-27T21:30:00,,,,271,NaN,NaN,NaN,23.1,0,22.9,22.9,23
2024-10-27T21:30:01,,,,NaN,205.6,0.18,84.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T22:00:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.8,23.1
2024-10-27T22:00:01,,,,NaN,205.6,0.38,82.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T22:30:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.7,23.1
2024-10-27T22:30:01,,,,NaN,205.6,0.21,87.4,NaN,NaN,NaN,NaN,NaN
2024-10-27T23:00:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.6,23.1
2024-10-27T23:00:01,,,,NaN,205.6,0.2,87.6,NaN,NaN,NaN,NaN,NaN
2024-10-27T23:30:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.6,23.1
2024-10-27T23:30:01,,,,NaN,205.6,0.32,87.8,NaN,NaN,NaN,NaN,NaN
2024-10-28T00:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.9,22.5,23.1
2024-10-28T00:00:01,,,,NaN,205.6,0.18,88.6,NaN,NaN,NaN,NaN,NaN
2024-10-28T00:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.9,22.4,23.1
2024-10-28T00:30:01,,,,NaN,205.6,0.36,89.2,NaN,NaN,NaN,NaN,NaN
2024-10-28T01:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.9,22.3,23.1
2024-10-28T01:00:01,,,,NaN,205.6,0.15,87.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T01:30:00,,,,271,NaN,NaN,NaN,23.3,0,22.9,22.3,23.1
2024-10-28T01:30:01,,,,NaN,205.6,0.45,83,NaN,NaN,NaN,NaN,NaN
2024-10-28T02:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.8,22.2,23.1
2024-10-28T02:00:01,,,,NaN,205.6,0.36,83,NaN,NaN,NaN,NaN,NaN
2024-10-28T03:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.8,22,23.1
2024-10-28T03:00:01,,,,NaN,205.6,0.36,84.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T03:30:00,,,,271,NaN,NaN,NaN,23.3,0,22.8,21.9,23.1
2024-10-28T03:30:01,,,,NaN,205.6,0.32,83.6,NaN,NaN,NaN,NaN,NaN
2024-10-28T04:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.7,21.8,23.1
2024-10-28T04:00:01,,,,NaN,205.6,0.15,83.8,NaN,NaN,NaN,NaN,NaN
2024-10-28T04:30:00,,,,271,NaN,NaN,NaN,23.3,0,22.7,21.7,23.1
2024-10-28T04:30:01,,,,NaN,205.6,0.29,81.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T05:00:00,,,,271,NaN,NaN,NaN,23.3,0,22.6,21.7,23.1
2024-10-28T05:00:01,,,,NaN,205.6,0.16,72.2,NaN,NaN,NaN,NaN,NaN
2024-10-28T05:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.6,21.6,23.1
2024-10-28T05:30:01,,,,NaN,205.6,0.11,66.8,NaN,NaN,NaN,NaN,NaN
2024-10-28T06:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.5,21.5,23.1
2024-10-28T06:00:01,,,,NaN,205.6,0.31,57.7,NaN,NaN,NaN,NaN,NaN
2024-10-28T06:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.5,21.4,23.1
2024-10-28T06:30:01,,,,NaN,205.6,0.21,46.7,NaN,NaN,NaN,NaN,NaN
2024-10-28T07:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.4,21.3,23.1
2024-10-28T07:00:01,,,,NaN,205.6,0.35,39,NaN,NaN,NaN,NaN,NaN
2024-10-28T07:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.4,21.3,23.1
2024-10-28T07:30:01,,,,NaN,205.6,0.55,32.6,NaN,NaN,NaN,NaN,NaN
2024-10-28T08:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.3,21.2,23
2024-10-28T08:00:01,,,,NaN,205.6,0.35,29.8,NaN,NaN,NaN,NaN,NaN
2024-10-28T08:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.3,21.1,23
2024-10-28T08:30:01,,,,NaN,205.6,0.31,25.3,NaN,NaN,NaN,NaN,NaN
2024-10-28T09:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.2,21.1,23
2024-10-28T09:00:01,,,,NaN,205.6,0.85,21.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T09:30:00,,,,271,NaN,NaN,NaN,23.1,0,22.2,21,23
2024-10-28T09:30:01,,,,NaN,205.6,0.33,19.7,NaN,NaN,NaN,NaN,NaN
2024-10-28T10:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21,23
2024-10-28T10:00:01,,,,NaN,205.6,0.27,26,NaN,NaN,NaN,NaN,NaN
2024-10-28T10:30:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21,22.9
2024-10-28T10:30:01,,,,NaN,205.6,0.22,26.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T11:00:00,,,,271,NaN,NaN,NaN,23.1,0,22.1,21,22.9
2024-10-28T11:00:01,,,,NaN,205.6,0.21,25.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T11:30:00,,,,271,NaN,NaN,NaN,23,0,22.1,21,22.9
2024-10-28T11:30:01,,,,NaN,205.6,0.19,24,NaN,NaN,NaN,NaN,NaN
2024-10-28T12:00:00,,,,271,NaN,NaN,NaN,23,0,22,21.1,22.9
2024-10-28T12:00:01,,,,NaN,205.6,0.44,24.6,NaN,NaN,NaN,NaN,NaN
2024-10-28T12:30:00,,,,271,NaN,NaN,NaN,23,0,22,21.1,22.9
2024-10-28T12:30:01,,,,NaN,205.6,0.19,25.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T13:00:00,,,,271,NaN,NaN,NaN,23,0,22,21.2,22.8
2024-10-28T13:00:01,,,,NaN,205.6,0.22,26.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T13:30:00,,,,271,NaN,NaN,NaN,23,0,22,21.3,22.8
2024-10-28T13:30:01,,,,NaN,205.6,0.31,26.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T14:00:00,,,,271,NaN,NaN,NaN,22.9,0,22,21.5,22.8
2024-10-28T14:00:01,,,,NaN,205.6,0.27,39,NaN,NaN,NaN,NaN,NaN
2024-10-28T14:30:00,,,,271,NaN,NaN,NaN,22.9,0,22,21.7,22.8
2024-10-28T14:30:01,,,,NaN,205.6,0.33,49.6,NaN,NaN,NaN,NaN,NaN
2024-10-28T15:00:00,,,,271,NaN,NaN,NaN,22.9,0,22.1,21.9,22.8
2024-10-28T15:00:01,,,,NaN,205.6,0.63,55.2,NaN,NaN,NaN,NaN,NaN
2024-10-28T15:30:00,,,,271,NaN,NaN,NaN,22.9,0,22.1,22.2,22.8
2024-10-28T15:30:01,,,,NaN,205.6,0.82,63.2,NaN,NaN,NaN,NaN,NaN
2024-10-28T16:00:00,,,,271,NaN,NaN,NaN,22.9,0,22.2,22.4,22.7
2024-10-28T16:00:01,,,,NaN,205.6,0.18,68.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T16:30:00,,,,271,NaN,NaN,NaN,22.9,0,22.2,22.7,22.7
2024-10-28T16:30:01,,,,NaN,205.6,0.36,71.4,NaN,NaN,NaN,NaN,NaN
2024-10-28T17:00:00,,,,271,NaN,NaN,NaN,22.9,0,22.3,22.9,22.7
2024-10-28T17:00:01,,,,NaN,205.6,0.18,73.8,NaN,NaN,NaN,NaN,NaN
2024-10-28T17:30:00,,,,271,NaN,NaN,NaN,22.9,0,22.4,23.1,22.7
2024-10-28T17:30:01,,,,NaN,205.6,0.18,74.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T18:00:00,,,,271,NaN,NaN,NaN,22.9,0,22.5,23.2,22.7
2024-10-28T18:00:01,,,,NaN,205.6,0.56,76.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T18:30:00,,,,271,NaN,NaN,NaN,22.9,0,22.7,23.3,22.7
2024-10-28T18:30:01,,,,NaN,205.6,0.72,81,NaN,NaN,NaN,NaN,NaN
2024-10-28T19:00:00,,,,271,NaN,NaN,NaN,22.9,0,22.7,23.3,22.7
2024-10-28T19:00:01,,,,NaN,205.6,0.31,81.3,NaN,NaN,NaN,NaN,NaN
2024-10-28T19:30:00,,,,271,NaN,NaN,NaN,22.9,0,22.8,23.3,22.7
2024-10-28T19:30:01,,,,NaN,205.6,0.18,82,NaN,NaN,NaN,NaN,NaN
2024-10-28T20:00:00,,,,271,NaN,NaN,NaN,23,0,22.9,23.3,22.8
2024-10-28T20:00:01,,,,NaN,205.6,0.84,82.2,NaN,NaN,NaN,NaN,NaN
2024-10-28T20:30:00,,,,271,NaN,NaN,NaN,23,0,22.9,23.2,22.8
2024-10-28T20:30:01,,,,NaN,205.6,1.18,85.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T21:00:00,,,,271,NaN,NaN,NaN,23,0,23,23.2,22.8
2024-10-28T21:00:01,,,,NaN,205.6,0.38,88.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T21:30:00,,,,271,NaN,NaN,NaN,23,0,23,23.1,22.8
2024-10-28T21:30:01,,,,NaN,205.6,0.26,90.4,NaN,NaN,NaN,NaN,NaN
2024-10-28T22:00:00,,,,271,NaN,NaN,NaN,23.1,0,23,23,22.8
2024-10-28T22:00:01,,,,NaN,205.6,0.3,91.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T22:30:00,,,,271,NaN,NaN,NaN,23.1,0,23,23,22.8
2024-10-28T22:30:01,,,,NaN,205.6,0.37,93.1,NaN,NaN,NaN,NaN,NaN
2024-10-28T23:00:00,,,,271,NaN,NaN,NaN,23.1,0,23.1,22.9,22.8
2024-10-28T23:00:01,,,,NaN,205.6,0.42,94.5,NaN,NaN,NaN,NaN,NaN
2024-10-28T23:30:00,,,,271,NaN,NaN,NaN,23.2,0,23.1,22.8,22.9
2024-10-28T23:30:01,,,,NaN,205.6,1.61,92.6,NaN,NaN,NaN,NaN,NaN
2024-10-29T00:00:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.8,22.9
2024-10-29T00:00:01,,,,NaN,205.6,0.62,92.6,NaN,NaN,NaN,NaN,NaN
2024-10-29T00:30:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.7,22.9
2024-10-29T00:30:01,,,,NaN,205.6,1.06,94.1,NaN,NaN,NaN,NaN,NaN
2024-10-29T01:00:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.6,22.9
2024-10-29T01:00:01,,,,NaN,205.6,0.57,95.6,NaN,NaN,NaN,NaN,NaN
2024-10-29T01:30:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.5,22.9
2024-10-29T01:30:01,,,,NaN,205.6,0.16,96,NaN,NaN,NaN,NaN,NaN
2024-10-29T02:00:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.5,22.9
2024-10-29T02:00:01,,,,NaN,205.6,0.14,96.8,NaN,NaN,NaN,NaN,NaN
2024-10-29T02:30:00,,,,271,NaN,NaN,NaN,23.2,0,23,22.4,22.9
2024-10-29T02:30:01,,,,NaN,205.6,0.1,97.4,NaN,NaN,NaN,NaN,NaN
2024-10-29T03:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.9,22.3,22.9
2024-10-29T03:00:01,,,,NaN,205.6,0.84,98.3,NaN,NaN,NaN,NaN,NaN
2024-10-29T03:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.9,22.3,22.9
2024-10-29T03:30:01,,,,NaN,205.6,1.35,98.7,NaN,NaN,NaN,NaN,NaN
2024-10-29T04:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.9,22.2,22.9
2024-10-29T04:00:01,,,,NaN,205.6,1.15,99,NaN,NaN,NaN,NaN,NaN
2024-10-29T04:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.8,22.2,22.9
2024-10-29T04:30:01,,,,NaN,205.6,0.26,99.2,NaN,NaN,NaN,NaN,NaN
2024-10-29T05:00:00,,,,271,NaN,NaN,NaN,NaN,0,NaN,NaN,22.9
2024-10-29T05:00:01,,,,NaN,205.6,0.46,99,NaN,NaN,NaN,NaN,NaN
2024-10-29T05:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.8,22.1,22.9
2024-10-29T05:30:01,,,,NaN,205.6,0.95,93.5,NaN,NaN,NaN,NaN,NaN
2024-10-29T06:00:00,,,,271,NaN,NaN,NaN,NaN,0,NaN,NaN,22.9
2024-10-29T06:00:01,,,,NaN,205.6,1.01,82.8,NaN,NaN,NaN,NaN,NaN
2024-10-29T06:30:00,,,,271,NaN,NaN,NaN,NaN,0,NaN,NaN,22.9
2024-10-29T06:30:01,,,,NaN,205.6,0.32,72.9,NaN,NaN,NaN,NaN,NaN
2024-10-29T07:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.7,22.1,22.9
2024-10-29T07:00:01,,,,NaN,205.6,0.26,70.1,NaN,NaN,NaN,NaN,NaN
2024-10-29T07:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.7,22,22.9
2024-10-29T07:30:01,,,,NaN,205.6,0.58,63.4,NaN,NaN,NaN,NaN,NaN
2024-10-29T08:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.7,22,22.9
2024-10-29T08:00:01,,,,NaN,205.6,1.12,55.3,NaN,NaN,NaN,NaN,NaN
2024-10-29T08:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.6,21.9,22.8
2024-10-29T08:30:01,,,,NaN,205.6,0.16,54.8,NaN,NaN,NaN,NaN,NaN
2024-10-29T09:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.6,21.9,22.8
2024-10-29T09:00:01,,,,NaN,205.6,1.02,55.9,NaN,NaN,NaN,NaN,NaN
2024-10-29T09:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.6,21.9,22.8
2024-10-29T09:30:01,,,,NaN,205.6,1.19,50.7,NaN,NaN,NaN,NaN,NaN
2024-10-29T10:00:00,,,,271,NaN,NaN,NaN,23.2,0,22.6,21.9,22.8
2024-10-29T10:00:01,,,,NaN,205.6,1.49,48.4,NaN,NaN,NaN,NaN,NaN
2024-10-29T10:30:00,,,,271,NaN,NaN,NaN,23.2,0,22.6,22,22.8
2024-10-29T10:30:01,,,,NaN,205.6,0.34,91.8,NaN,NaN,NaN,NaN,NaN
2024-10-29T11:00:00,,,,278,NaN,NaN,NaN,23.2,0,22.5,22,22.8
2024-10-29T11:00:01,,,,NaN,205.6,0.16,92.3,NaN,NaN,NaN,NaN,NaN
2024-10-29T11:30:00,,,,278,NaN,NaN,NaN,23.2,0,22.5,22.1,22.8
2024-10-29T11:30:01,,,,NaN,205.6,0.16,93,NaN,NaN,NaN,NaN,NaN
2024-10-29T12:00:00,,,,278,NaN,NaN,NaN,23.1,0,22.5,22.1,22.8
2024-10-29T12:00:01,,,,NaN,205.6,0.31,93.7,NaN,NaN,NaN,NaN,NaN
2024-10-29T12:30:00,,,,278,NaN,NaN,NaN,23.1,0,22.5,22.1,22.8
2024-10-29T12:30:01,,,,NaN,205.6,0.05,94.2,NaN,NaN,NaN,NaN,NaN
2024-10-29T13:00:00,,,,278,NaN,NaN,NaN,23.1,0,22.5,22.2,22.8
2024-10-29T13:00:01,,,,NaN,205.6,0.26,94.5,NaN,NaN,NaN,NaN,NaN
2024-10-29T13:30:00,,,,278,NaN,NaN,NaN,23.1,0,22.5,22.2,22.8
2024-10-29T13:30:01,,,,NaN,205.6,0.06,95.7,NaN,NaN,NaN,NaN,NaN
2024-10-29T14:00:00,,,,278,NaN,NaN,NaN,23.1,0,22.6,22.3,22.8
2024-10-29T14:00:01,,,,NaN,205.6,0.21,96.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T03:00:00,,,,278,NaN,NaN,NaN,23.6,0,23.5,23.1,23.1
2024-10-30T03:00:01,,,,NaN,205.6,0.26,96.9,NaN,NaN,NaN,NaN,NaN
2024-10-30T03:30:00,,,,278,NaN,NaN,NaN,23.6,0,23.4,23,23.1
2024-10-30T03:30:01,,,,NaN,205.6,0.1,97.2,NaN,NaN,NaN,NaN,NaN
2024-10-30T04:00:00,,,,278,NaN,NaN,NaN,23.6,0,23.4,23,23.1
2024-10-30T04:00:01,,,,NaN,205.6,0.31,97.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T04:30:00,,,,278,NaN,NaN,NaN,23.6,0,23.4,22.9,23.1
2024-10-30T04:30:01,,,,NaN,205.6,0.83,98,NaN,NaN,NaN,NaN,NaN
2024-10-30T05:00:00,,,,278,NaN,NaN,NaN,23.6,0,23.3,22.8,23.1
2024-10-30T05:00:01,,,,NaN,205.6,0.56,98.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T05:30:00,,,,278,NaN,NaN,NaN,23.6,0,23.3,22.8,23.1
2024-10-30T05:30:01,,,,NaN,205.6,0.69,98,NaN,NaN,NaN,NaN,NaN
2024-10-30T06:00:00,,,,278,NaN,NaN,NaN,23.6,0,23.2,22.7,23.1
2024-10-30T06:00:01,,,,NaN,205.6,0.33,96.2,NaN,NaN,NaN,NaN,NaN
2024-10-30T06:30:00,,,,278,NaN,NaN,NaN,23.5,0,23.2,22.7,23.1
2024-10-30T06:30:01,,,,NaN,205.6,0.49,82.4,NaN,NaN,NaN,NaN,NaN
2024-10-30T07:00:00,,,,278,NaN,NaN,NaN,23.5,0,23.2,22.6,23
2024-10-30T07:00:01,,,,NaN,205.6,0.54,76.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T07:30:00,,,,278,NaN,NaN,NaN,23.5,0,23.1,22.6,23
2024-10-30T07:30:01,,,,NaN,205.6,0.28,72.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T08:00:00,,,,278,NaN,NaN,NaN,23.5,0,23.1,22.5,23
2024-10-30T08:00:01,,,,NaN,205.6,1.2,68.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T08:30:00,,,,278,NaN,NaN,NaN,23.5,0,23.1,22.5,23
2024-10-30T08:30:01,,,,NaN,205.6,0.68,63.9,NaN,NaN,NaN,NaN,NaN
2024-10-30T09:00:00,,,,278,NaN,NaN,NaN,23.5,0,23,22.4,23
2024-10-30T09:00:01,,,,NaN,205.6,0.78,60.4,NaN,NaN,NaN,NaN,NaN
2024-10-30T09:30:00,,,,278,NaN,NaN,NaN,23.5,0,23,22.4,23
2024-10-30T09:30:01,,,,NaN,205.6,0.43,58.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T10:00:00,,,,278,NaN,NaN,NaN,23.4,0,23,22.4,23
2024-10-30T10:00:01,,,,NaN,205.6,0.36,53.4,NaN,NaN,NaN,NaN,NaN
2024-10-30T10:30:00,,,,278,NaN,NaN,NaN,23.4,0,22.9,22.3,23
2024-10-30T10:30:01,,,,NaN,205.6,0.5,52.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T11:00:00,,,,278,NaN,NaN,NaN,23.4,0,22.9,22.3,23
2024-10-30T11:00:01,,,,NaN,205.6,1.13,50.3,NaN,NaN,NaN,NaN,NaN
2024-10-30T11:30:00,,,,278,NaN,NaN,NaN,23.4,0,22.9,22.3,23
2024-10-30T11:30:01,,,,NaN,205.6,0.63,51.2,NaN,NaN,NaN,NaN,NaN
2024-10-30T12:00:00,,,,278,NaN,NaN,NaN,23.4,0,22.9,22.3,22.9
2024-10-30T12:00:01,,,,NaN,205.6,0.32,51.5,NaN,NaN,NaN,NaN,NaN
2024-10-30T12:30:00,,,,278,NaN,NaN,NaN,23.4,0,22.8,22.4,22.9
2024-10-30T12:30:01,,,,NaN,205.6,1.09,52,NaN,NaN,NaN,NaN,NaN
2024-10-30T13:00:00,,,,278,NaN,NaN,NaN,23.4,0,22.8,22.4,22.9
2024-10-30T13:00:01,,,,NaN,205.6,0.39,49.7,NaN,NaN,NaN,NaN,NaN
2024-10-30T13:30:00,,,,281,NaN,NaN,NaN,23.4,0,22.8,22.5,22.9
2024-10-30T13:30:01,,,,NaN,205.6,0.42,56.1,NaN,NaN,NaN,NaN,NaN
2024-10-30T14:00:00,,,,286,NaN,NaN,NaN,23.3,0,22.8,22.5,22.9
