Timestamp,Noureddine_Rojbani_TS06_soil_moisture_10cm,Noureddine_Rojbani_TS07_soil_moisture_20cm,Noureddine_Rojbani_TS08_soil_moisture_30cm
2024-10-19T03:30:00,25.5,27.2,27.2
2024-10-19T04:00:00,25.4,27.1,27.2
2024-10-19T04:30:00,25.2,27.1,27.2
2024-10-19T05:00:00,25.1,27,27.2
2024-10-19T05:30:00,25.1,26.9,27.2
2024-10-19T06:00:00,25,26.9,27.2
2024-10-19T06:30:00,24.9,26.8,27.2
2024-10-19T07:00:00,24.8,26.8,27.1
2024-10-19T07:30:00,24.7,26.7,27.1
2024-10-19T08:00:00,24.6,26.6,27.1
2024-10-19T08:30:00,24.5,26.6,27.1
2024-10-19T09:00:00,24.4,26.5,27.1
2024-10-19T09:30:00,24.4,26.5,27.1
2024-10-19T10:00:00,24.3,26.4,27
2024-10-19T10:30:00,24.3,26.4,27
2024-10-19T11:00:00,24.4,26.3,27
2024-10-19T11:30:00,24.5,26.3,27
2024-10-19T12:00:00,24.6,26.2,26.9
2024-10-19T12:30:00,24.8,26.2,26.9
2024-10-19T13:00:00,25.1,26.1,26.9
2024-10-19T13:30:00,25.3,26.1,26.9
2024-10-19T14:00:00,25.5,26.1,26.9
2024-10-19T14:30:00,25.9,26.1,26.8
2024-10-19T15:00:00,26.3,26.1,26.8
2024-10-19T15:30:00,26.7,26.1,26.8
2024-10-19T16:00:00,27.1,26.1,26.8
2024-10-19T16:30:00,27.5,26.1,26.7
2024-10-19T17:00:00,27.9,26.2,26.7
2024-10-19T17:30:00,28.1,26.3,26.7
2024-10-19T18:00:00,28.2,26.3,26.7
2024-10-19T18:30:00,28.3,26.4,26.7
2024-10-19T19:00:00,28.2,26.5,26.7
2024-10-19T19:30:00,28,26.5,26.7
2024-10-19T20:00:00,27.8,26.6,26.7
2024-10-19T20:30:00,27.5,26.7,26.7
2024-10-19T21:00:00,27.2,26.7,26.7
2024-10-19T21:30:00,26.8,26.7,26.7
2024-10-19T22:00:00,26.5,26.7,26.7
2024-10-19T22:30:00,26.2,26.7,26.7
2024-10-19T23:00:00,25.8,26.7,26.7
2024-10-19T23:30:00,25.5,26.7,26.7
2024-10-20T00:00:00,25.2,26.7,26.7
2024-10-20T00:30:00,25,26.6,26.7
2024-10-20T01:00:00,24.7,26.6,26.7
2024-10-20T01:30:00,24.5,26.5,26.7
2024-10-20T02:00:00,24.3,26.4,26.7
2024-10-20T02:30:00,24.1,26.4,26.7
2024-10-20T03:30:00,23.8,26.2,26.7
2024-10-20T04:00:00,23.6,26.1,26.7
2024-10-20T04:30:00,23.4,26.1,26.7
2024-10-20T05:00:00,23.2,26,26.7
2024-10-20T05:30:00,23.1,25.9,26.6
2024-10-20T06:00:00,22.9,25.8,26.6
2024-10-20T06:30:00,22.8,25.7,26.6
2024-10-20T07:00:00,22.7,25.6,26.6
2024-10-20T07:30:00,22.6,25.6,26.5
2024-10-20T08:00:00,22.5,25.5,26.5
2024-10-20T08:30:00,22.4,25.4,26.5
2024-10-20T09:00:00,22.3,25.3,26.4
2024-10-20T09:30:00,22.2,25.2,26.4
2024-10-20T10:00:00,22.1,25.1,26.4
2024-10-20T10:30:00,22.1,25.1,26.3
2024-10-20T11:00:00,22.1,25,26.3
2024-10-20T11:30:00,22.2,24.9,26.2
2024-10-20T12:00:00,22.4,24.8,26.2
2024-10-20T12:30:00,22.7,24.8,26.1
2024-10-20T13:00:00,23,24.7,26.1
2024-10-20T13:30:00,23.5,24.7,26
2024-10-20T14:00:00,24,24.7,26
2024-10-20T14:30:00,24.5,24.6,25.9
2024-10-20T15:00:00,25.1,24.6,25.9
2024-10-20T15:30:00,25.6,24.6,25.9
2024-10-20T16:00:00,26.1,24.7,25.8
2024-10-20T16:30:00,26.5,24.7,25.8
2024-10-20T17:00:00,26.8,24.8,25.8
2024-10-20T17:30:00,27,24.9,25.7
2024-10-20T18:00:00,27.1,25,25.7
2024-10-20T18:30:00,27,25,25.7
2024-10-20T19:00:00,26.9,25.1,25.7
2024-10-20T19:30:00,26.7,25.2,25.7
2024-10-20T20:00:00,26.5,25.3,25.7
2024-10-20T20:30:00,26.2,25.3,25.7
2024-10-20T21:00:00,25.9,25.4,25.7
2024-10-20T21:30:00,25.7,25.4,25.7
2024-10-20T22:00:00,25.5,25.4,25.7
2024-10-20T22:30:00,25.2,25.5,25.7
2024-10-20T23:00:00,25,25.5,25.7
2024-10-20T23:30:00,24.8,25.5,25.7
2024-10-21T00:00:00,24.6,25.5,25.7
2024-10-21T00:30:00,24.3,25.4,25.7
2024-10-21T01:00:00,24.1,25.4,25.7
2024-10-21T01:30:00,23.9,25.4,25.7
2024-10-21T02:00:00,23.7,25.3,25.7
2024-10-21T02:30:00,23.4,25.3,25.7
2024-10-21T03:30:00,23,25.2,25.7
2024-10-21T04:00:00,22.9,25.1,25.7
2024-10-21T04:30:00,22.7,25.1,25.7
2024-10-21T05:00:00,22.5,25,25.7
2024-10-21T05:30:00,22.4,25,25.7
2024-10-21T06:00:00,22.2,24.9,25.7
2024-10-21T06:30:00,22.1,24.8,25.7
2024-10-21T07:00:00,21.9,24.8,25.7
2024-10-21T07:30:00,21.8,24.7,25.7
2024-10-21T08:00:00,21.7,24.7,25.6
2024-10-21T08:30:00,21.6,24.6,25.6
2024-10-21T09:00:00,21.5,24.5,25.6
2024-10-21T09:30:00,21.4,24.5,25.6
2024-10-21T10:00:00,21.4,24.4,25.5
2024-10-21T10:30:00,21.4,24.3,25.5
2024-10-21T11:00:00,21.5,24.3,25.5
2024-10-21T11:30:00,21.6,24.2,25.5
2024-10-21T12:00:00,21.8,24.2,25.4
2024-10-21T12:30:00,22,24.1,25.4
2024-10-21T13:00:00,22.1,24,25.4
2024-10-21T13:30:00,22.2,24,25.3
2024-10-21T14:00:00,22.2,24,25.3
2024-10-21T14:30:00,22.1,24,25.3
2024-10-21T15:00:00,22.1,24,25.3
2024-10-21T15:30:00,22.1,23.9,25.2
2024-10-21T16:00:00,22.1,23.9,25.2
2024-10-21T16:30:00,22.1,23.9,25.2
2024-10-21T17:00:00,22,23.9,25.1
2024-10-21T17:30:00,22,23.9,25.1
2024-10-21T18:00:00,22,23.8,25.1
2024-10-21T18:30:00,22,23.8,25.1
2024-10-21T19:00:00,22,23.8,25.1
2024-10-21T19:30:00,21.9,23.8,25
2024-10-21T20:00:00,21.9,23.8,25
2024-10-21T20:30:00,21.7,23.7,25
2024-10-21T21:00:00,21.6,23.7,25
2024-10-21T21:30:00,21.5,23.7,25
2024-10-21T22:00:00,21.4,23.7,24.9
2024-10-21T22:30:00,21.3,23.6,24.9
2024-10-21T23:00:00,21.2,23.6,24.9
2024-10-22T00:00:00,21.1,23.5,24.8
2024-10-22T01:00:00,21.1,23.4,24.8
2024-10-22T01:30:00,21.1,23.4,24.8
2024-10-22T02:00:00,21.1,23.4,24.8
2024-10-22T02:30:00,21.1,23.3,24.7
2024-10-22T03:30:00,21.1,23.3,24.7
2024-10-22T04:00:00,21.1,23.2,24.7
2024-10-22T04:30:00,21.1,23.2,24.7
2024-10-22T05:00:00,21.1,23.2,24.6
2024-10-22T05:30:00,21.2,23.2,24.6
2024-10-22T06:00:00,21.2,23.2,24.6
2024-10-22T06:30:00,21.2,23.1,24.5
2024-10-22T07:00:00,21.3,23.1,24.5
2024-10-22T07:30:00,21.3,23.1,24.5
2024-10-22T08:00:00,21.3,23.1,24.5
2024-10-22T08:30:00,21.3,23.1,24.5
2024-10-22T09:00:00,21.3,23.1,24.4
2024-10-22T09:30:00,21.2,23.1,24.4
2024-10-22T10:00:00,21.1,23,24.4
2024-10-22T10:30:00,21.1,23,24.4
2024-10-22T11:00:00,21.1,23,24.4
2024-10-22T11:30:00,21.1,23,24.4
2024-10-22T12:30:00,21.3,23,24.3
2024-10-22T13:30:00,21.5,23,24.3
2024-10-22T14:00:00,21.7,22.9,24.3
2024-10-22T14:30:00,21.8,23,24.3
2024-10-22T15:00:00,22,22.9,24.2
2024-10-22T15:30:00,22.2,23,24.2
2024-10-22T16:00:00,22.3,23,24.2
2024-10-22T16:30:00,22.5,23,24.2
2024-10-22T17:00:00,22.6,23,24.2
2024-10-22T18:00:00,22.8,23.1,24.2
2024-10-22T18:30:00,22.9,23.1,24.2
2024-10-22T19:00:00,22.9,23.1,24.1
2024-10-22T19:30:00,22.9,23.2,24.1
2024-10-22T20:00:00,22.8,23.2,24.1
2024-10-22T20:30:00,22.7,23.2,24.1
2024-10-22T21:00:00,22.6,23.3,24.1
2024-10-22T21:30:00,22.5,23.3,24.1
2024-10-22T22:00:00,22.3,23.3,24.1
2024-10-22T22:30:00,22.2,23.3,24.1
2024-10-22T23:00:00,22.1,23.3,24.1
2024-10-22T23:30:00,22,23.3,24.1
2024-10-23T00:00:00,21.9,23.3,24.1
2024-10-23T00:30:00,21.8,23.3,24.1
2024-10-23T01:30:00,21.7,23.3,24.1
2024-10-23T02:00:00,21.6,23.2,24.1
2024-10-23T04:30:00,21.5,23.1,24.1
2024-10-23T05:00:00,21.4,23.1,24.1
2024-10-23T06:00:00,21.3,23.1,24.1
2024-10-23T06:30:00,21.3,23,24.1
2024-10-23T07:30:00,21.2,23,24.1
2024-10-23T08:00:00,21.1,23,24
2024-10-23T08:30:00,21.1,23,24
2024-10-23T09:00:00,21,22.9,24
2024-10-23T09:30:00,21,22.9,24
2024-10-23T10:00:00,20.9,22.9,24
2024-10-23T10:30:00,20.9,22.9,24
2024-10-23T11:00:00,21,22.8,24
2024-10-23T11:30:00,21.1,22.8,24
2024-10-23T12:00:00,21.3,22.8,24
2024-10-23T12:30:00,21.5,22.8,23.9
2024-10-23T13:00:00,21.8,22.8,23.9
2024-10-23T13:30:00,22.3,22.8,23.9
2024-10-23T14:00:00,22.9,22.8,23.9
2024-10-23T14:30:00,23.5,22.8,23.9
2024-10-23T15:00:00,24,22.9,23.9
2024-10-23T15:30:00,24.5,22.9,23.9
2024-10-23T16:00:00,25,23,23.9
2024-10-23T16:30:00,25.3,23.1,23.8
2024-10-23T17:00:00,25.6,23.2,23.8
2024-10-23T17:30:00,25.7,23.3,23.8
2024-10-23T18:00:00,25.8,23.4,23.8
2024-10-23T18:30:00,25.8,23.5,23.9
2024-10-23T19:00:00,25.6,23.6,23.9
2024-10-23T19:30:00,25.4,23.8,23.9
2024-10-23T20:00:00,25.1,23.8,23.9
2024-10-23T20:30:00,24.9,23.9,23.9
2024-10-23T21:00:00,24.6,24,23.9
2024-10-23T21:30:00,24.4,24,24
2024-10-23T22:00:00,24.2,24.1,24
2024-10-23T22:30:00,24.1,24.1,24
2024-10-23T23:00:00,24,24.1,24.1
2024-10-23T23:30:00,23.9,24.1,24.1
2024-10-24T00:00:00,23.8,24.1,24.1
2024-10-24T00:30:00,23.7,24.1,24.1
2024-10-24T01:00:00,23.6,24.1,24.1
2024-10-24T01:30:00,23.6,24.1,24.2
2024-10-24T02:00:00,23.5,24.1,24.2
2024-10-24T02:30:00,23.4,24.1,24.2
2024-10-24T03:00:00,23.3,24,24.2
2024-10-24T04:00:00,23,24,24.2
2024-10-24T04:30:00,22.9,24,24.2
2024-10-24T05:00:00,22.8,24,24.2
2024-10-24T05:30:00,22.6,23.9,24.2
2024-10-24T06:00:00,22.5,23.9,24.3
2024-10-24T06:30:00,22.4,23.9,24.3
2024-10-24T07:00:00,22.2,23.8,24.3
2024-10-24T07:30:00,22.1,23.8,24.3
2024-10-24T08:00:00,22,23.8,24.3
2024-10-24T08:30:00,21.8,23.7,24.3
