Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T09:00:00Z;189;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T10:00:00Z;404;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T11:00:00Z;594;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T12:00:00Z;745;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T13:00:00Z;822;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T14:00:00Z;831;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T15:00:00Z;751;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T16:00:00Z;550;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T17:00:00Z;392;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T18:00:00Z;144;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T19:00:00Z;13;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T20:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T21:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T22:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-01T23:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-02T00:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-02T01:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-02T02:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-02T03:00:00Z;0;Watts per square meter(W/m�)
Old_Matmata_TSXX_solar_radiation;TSXX;solar_radiation;2024-03-02T04:00:00Z;2;Watts per square meter(W/m�)
