Datastream Name;Device ID;Property Name;Time Of Measure;Value;Unit Of Measurement
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T17:00:00Z;30.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T18:00:00Z;31.3;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T19:00:00Z;32.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T20:00:00Z;31.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T21:00:00Z;34;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T22:00:00Z;34;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-25T23:00:00Z;33.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T00:00:00Z;34.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T01:00:00Z;35.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T02:00:00Z;37.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T03:00:00Z;38.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T04:00:00Z;38.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T05:00:00Z;37.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T06:00:00Z;37.8;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T07:00:00Z;35.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T08:00:00Z;37.5;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T09:00:00Z;40.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T10:00:00Z;37.4;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T11:00:00Z;34.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T12:00:00Z;29.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T13:00:00Z;26;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T14:00:00Z;23.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T15:00:00Z;22.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T16:00:00Z;21.1;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T17:00:00Z;20.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T18:00:00Z;20.9;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T19:00:00Z;22;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T20:00:00Z;22.6;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T21:00:00Z;22.7;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T22:00:00Z;23.2;Percentage(%)
Old_Matmata_TSXX_air_humidity;TSXX;air_humidity;2024-02-26T23:00:00Z;24.5;Percentage(%)
