date,hurs_CMCC-CM2-SR5,hurs_CNRM-ESM2-1,hurs_EC-Earth3-Veg,hurs_IPSL-CM6A-LR,hurs_MIROC6,hurs_MPI-ESM1-2-HR,hurs_NorESM2-MM,hurs_UKESM1-0-LL,pr_CESM2,pr_CMCC-CM2-SR5,pr_CNRM-ESM2-1,pr_EC-Earth3-Veg,pr_IPSL-CM6A-LR,pr_MIROC6,pr_MPI-ESM1-2-HR,pr_NorESM2-MM,pr_UKESM1-0-LL,tasmax_CNRM-ESM2-1,tasmax_EC-Earth3-Veg,tasmax_IPSL-CM6A-LR,tasmax_MIROC6,tasmax_MPI-ESM1-2-HR,tasmax_NorESM2-MM,tasmax_UKESM1-0-LL,tasmin_CNRM-ESM2-1,tasmin_EC-Earth3-Veg,tasmin_IPSL-CM6A-LR,tasmin_MIROC6,tasmin_MPI-ESM1-2-HR,tasmin_NorESM2-MM,tasmin_UKESM1-0-LL
2015-07-20,57.2537,50.4535,58.4949,49.9803,48.8693,53.6872,39.2781,42.2307,-2.77556e-14,0.0848163,-2.77556e-14,0.14539,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,36.459,32.6328,40.2278,37.7056,34.0913,38.4855,36.9717,23.7814,21.1568,24.5014,24.366,22.6592,24.6799,22.1141
2015-07-21,60.9634,48.4915,56.7756,44.9412,49.412,42.5645,51.1325,47.2332,-2.77556e-14,0.312435,0.00759297,0.0303719,-2.77556e-14,0.00028701,-2.77556e-14,0.07706,-2.77556e-14,35.6244,32.9656,40.9712,38.2507,35.8752,36.0286,36.8451,23.255,20.8488,25.1101,24.5218,21.2679,24.891,22.4718
2015-07-22,57.5942,47.6975,55.8532,38.467,36.2186,44.9757,48.6622,50.4286,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.126272,0.735355,36.1806,33.7924,40.7098,41.3593,35.554,37.3781,37.1122,22.4945,21.2581,27.4306,25.4741,22.2468,23.5978,23.2285
2015-07-23,52.7909,47.7165,56.5319,36.5244,34.6724,51.0692,37.4921,53.9035,-2.77556e-14,0.0303592,0.00759297,0.0303719,1.02505,0.107494,-2.77556e-14,-2.77556e-14,0.374009,36.4538,33.9522,42.6575,42.7503,35.081,37.4678,37.1122,23.2455,21.4786,28.4676,26.7801,21.2608,23.3784,24.9809
2015-07-24,49.3002,43.8948,55.1893,37.2771,36.3763,51.5964,37.2295,52.0513,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0531508,-2.77556e-14,0.268195,0.0512679,-2.77556e-14,0.0169717,36.811,34.1376,42.9824,39.8081,36.5177,37.4979,37.6521,22.8232,21.13,27.2311,27.2405,22.4271,23.448,22.9999
2015-07-25,46.3808,41.0034,55.7602,43.8525,33.8853,48.1995,41.3289,46.6979,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0227789,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,37.7178,34.9094,41.5401,40.4703,37.3489,38.0363,36.7013,22.7574,21.2062,25.4456,25.8302,23.7731,23.3632,23.3834
2015-07-26,49.4752,37.4106,58.2134,51.6451,38.7586,46.3635,45.8789,48.5315,-2.77556e-14,0.00759297,0.0151859,0.175234,0.795304,-2.77556e-14,0.00759297,-2.77556e-14,0.00759297,39.4795,33.5928,39.3985,37.4388,36.3208,38.3775,35.512,23.7822,21.3313,25.3675,24.6146,23.5034,23.8452,23.3559
2015-07-27,52.1237,39.9487,57.2659,52.1419,51.119,40.3713,46.9995,55.2236,-2.77556e-14,0.00759297,-2.77556e-14,0.0303719,0.302891,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0243546,40.5394,34.3999,38.7329,36.7236,37.2744,38.7946,34.7377,25.0443,21.2035,25.7088,23.6117,22.9821,23.8001,23.3257
2015-07-28,50.3847,42.6789,54.5695,48.493,53.8642,40.6833,52.0248,49.3778,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0557141,0.213829,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,39.9799,35.7202,39.0957,35.8957,36.7156,38.0013,35.7935,25.2633,21.4719,25.752,23.3755,23.3438,24.6141,23.0596
2015-07-29,47.9011,42.3087,51.5928,39.9869,48.8289,41.371,54.1929,44.3602,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,39.8385,37.5759,41.1327,36.0048,36.2273,36.5689,36.5329,25.0023,22.4082,26.278,22.952,22.8515,23.8204,21.9985
2015-07-30,53.284,39.5325,58.4362,37.8675,50.4413,38.863,49.5372,41.5729,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0482683,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,39.2773,37.9124,41.8051,35.9646,37.3076,36.0665,37.2876,24.734,23.2345,26.0205,23.2804,23.1539,23.0084,22.7054
2015-07-31,55.3678,33.829,59.4898,45.1479,52.6296,52.3867,49.7357,46.89,0.00759297,0.106601,-2.77556e-14,0.303928,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,41.4411,36.2261,40.1756,35.0959,34.7448,35.998,37.8039,24.8111,23.7617,25.3318,23.0623,23.3835,23.1032,22.7041
2015-08-01,53.828,41.9606,51.1968,41.1183,53.5577,52.9139,54.2416,41.676,-2.77556e-14,0.0630497,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.00759297,-2.77556e-14,0.000754364,40.8645,37.4356,39.1115,35.903,34.1259,35.2897,37.3212,25.802,23.3642,24.9792,22.7112,22.3306,22.5654,22.8858
2015-08-02,51.3179,47.6333,48.6382,37.8959,55.6744,56.088,52.3725,52.7128,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,0.378881,38.0354,35.9252,39.229,35.1725,33.8728,36.1646,34.501,24.9062,22.576,24.9474,23.1254,21.8542,22.9835,24.3717
2015-08-03,52.7127,52.7774,52.8866,41.8329,58.3524,59.2721,49.5491,56.9351,0.00759297,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.0322674,0.0151859,-2.77556e-14,0.810017,37.0022,35.0036,39.8006,35.2095,32.9224,37.0898,32.782,23.4212,22.0568,26.0235,22.6545,21.5243,23.0815,22.9992
2015-08-04,54.4669,54.8489,55.1803,51.0935,58.0255,56.5022,52.2819,54.4061,0.047806,-2.77556e-14,0.0667118,0.00759297,-2.77556e-14,0.0151859,-2.77556e-14,-2.77556e-14,0.242656,36.4716,35.2737,39.0183,35.353,33.6417,37.6916,32.8579,23.2208,21.6858,24.9909,22.8057,21.9662,23.8304,22.4605
2015-08-05,52.7621,53.6541,57.4421,55.6533,57.2703,60.6593,50.2585,55.1487,0.0312011,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.0925394,-2.77556e-14,0.083495,36.5006,36.0793,37.159,34.8313,33.5074,38.1747,33.5004,23.7653,22.4582,23.9773,22.4669,21.8381,24.3909,22.3887
2015-08-06,48.7319,53.2195,57.2865,57.1228,60.478,54.2976,45.7289,56.5597,0.118979,-2.77556e-14,-2.77556e-14,0.0818252,-2.77556e-14,-2.77556e-14,0.0379648,-2.77556e-14,0.0379648,36.3208,35.9712,36.6034,33.8622,35.5979,39.7017,33.665,24.0249,22.919,23.7478,22.0073,21.4347,24.9129,22.5309
2015-08-07,51.3604,52.4875,51.2816,57.8954,61.0484,46.6696,53.0411,58.343,0.0539981,0.00759297,-2.77556e-14,0.00759297,0.0609759,0.0379648,0.0227789,0.0151859,-2.77556e-14,35.4277,36.5924,37.3791,34.1647,37.0607,37.3227,35.5652,23.5133,23.5328,23.8171,21.3207,22.9481,23.8115,22.3236
2015-08-08,53.0411,50.1743,50.2907,57.8549,60.31,45.8079,55.93,54.4909,0.0460372,0.0496793,-2.77556e-14,-2.77556e-14,0.196575,-2.77556e-14,0.0151859,0.0831022,0.0302679,35.357,36.3916,37.8503,34.3715,37.092,35.4518,36.5404,22.6877,23.1943,25.1654,22.0601,23.2137,22.8372,23.1935
2015-08-09,53.6395,46.751,50.3504,59.0419,63.0774,46.8851,54.8857,48.628,0.038399,0.0175604,-2.77556e-14,-2.77556e-14,0.105915,0.0827673,0.0151859,0.0303719,-2.77556e-14,36.2615,37.1614,37.2706,33.6799,36.3707,36.4003,37.4981,23.0182,23.0093,24.388,22.2727,23.0885,22.7663,23.7981
2015-08-10,52.2884,49.5872,46.8798,59.4458,62.9431,51.7191,57.3916,46.7667,0.0455578,0.0227789,0.0151859,-2.77556e-14,0.0749744,0.0736495,0.0151859,0.0151859,-2.77556e-14,37.2518,36.9545,35.5136,32.92,35.8503,35.861,37.5773,23.4848,24.4305,23.4431,22.0067,22.7218,23.7146,24.3587
2015-08-11,49.1742,55.5143,51.149,58.5256,62.9512,55.4209,58.8532,45.914,0.0781853,-2.77556e-14,-2.77556e-14,0.00759297,0.0436133,0.082964,0.0379648,0.0303719,-2.77556e-14,37.2204,35.7317,35.2606,32.6999,35.1315,34.6038,36.5495,24.5512,23.1807,22.6282,21.3232,22.0733,22.9652,23.3639
2015-08-12,50.8938,57.4484,51.6741,53.9658,60.3406,56.7849,61.3777,54.3169,0.0151859,0.0227789,0.0151859,0.0151859,-2.77556e-14,0.0741027,0.0508356,0.0377073,0.0303719,35.7203,35.3431,35.8399,32.5882,35.7007,34.6256,34.6925,24.5674,22.0524,23.0696,20.9188,22.1128,22.6947,22.7952
2015-08-13,57.0202,55.2201,50.5596,52.1964,59.48,59.877,56.5804,55.9421,-2.77556e-14,0.0590183,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.11771,0.00759297,-2.77556e-14,35.6614,36.084,36.5293,32.8951,35.7908,35.4517,34.7473,25.1586,22.1687,23.5597,20.6315,23.0896,23.0141,21.3747
2015-08-14,55.5045,55.5289,52.1027,53.404,60.5795,58.1925,52.5521,59.3811,-2.77556e-14,0.15402,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.164248,-2.77556e-14,0.107085,35.4547,36.5203,36.2469,33.2725,35.3759,36.7381,34.4927,24.5732,22.4755,23.0972,20.6874,22.8403,23.0119,23.1325
2015-08-15,55.5312,57.0677,56.3331,55.336,60.4296,56.8157,53.9478,58.2559,-2.77556e-14,0.143928,-2.77556e-14,0.0431603,0.0455578,-2.77556e-14,0.0595113,0.00759297,0.0151859,34.8632,35.3786,35.5824,33.6674,34.4604,36.825,34.805,23.6378,22.4787,22.4089,20.9988,21.8964,23.463,23.0698
2015-08-16,54.1128,57.7461,59.5274,57.3478,59.5667,59.0448,57.0671,54.6528,0.00759297,-2.77556e-14,0.059619,0.0481315,-2.77556e-14,-2.77556e-14,0.0833929,0.0455578,0.00759297,34.9159,33.3159,35.9782,33.7852,34.1011,37.2207,35.1042,23.1009,22.0563,22.9467,21.1019,21.2579,23.3479,22.3134
2015-08-17,56.9127,56.8257,57.6242,55.9689,58.1992,48.5703,61.5122,52.2659,0.0233512,0.0460687,0.128825,0.0683344,-2.77556e-14,0.0455578,0.0227789,0.0227789,-2.77556e-14,34.1549,31.9752,37.4585,32.9118,36.3166,33.2902,35.0445,22.8823,21.3863,23.8404,20.5529,21.2976,23.134,21.4157
2015-08-18,58.6457,44.8776,55.7561,57.5823,56.1279,43.4997,55.5989,49.5045,-2.77556e-14,0.0524818,0.138522,0.0151859,0.193744,-2.77556e-14,0.00759297,0.00759297,-2.77556e-14,35.7111,32.3949,38.1032,34.0804,38.9379,33.9972,35.1526,22.5299,21.2922,24.8431,20.9147,23.4402,22.634,21.3162
2015-08-19,53.2951,44.2101,58.4803,54.5171,53.7187,39.2853,51.9512,45.7206,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0759736,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,35.6186,31.7218,38.0104,35.229,40.003,32.8456,35.1026,23.0325,20.7534,24.5252,21.1866,24.3163,22.2513,21.4868
2015-08-20,48.6689,51.5137,56.0308,50.4606,51.9439,37.9053,50.2508,45.1164,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,34.0525,32.3309,37.7972,33.5595,39.7552,34.4125,35.2358,21.5077,20.9819,23.7761,21.3689,24.4253,21.5395,21.0633
2015-08-21,43.0628,57.9772,55.9548,51.1636,54.353,42.5151,51.4493,51.5955,-2.77556e-14,-2.77556e-14,0.0303719,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,33.9712,33.0049,37.4596,33.6418,38.3462,35.1826,34.2938,22.1028,21.0529,23.5874,20.5315,24.1829,22.1001,21.113
2015-08-22,45.4994,60.1681,58.8674,49.77,54.5844,46.3911,54.5521,52.6323,-2.77556e-14,-2.77556e-14,0.00759297,0.0151859,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0556023,-2.77556e-14,33.8247,33.8759,36.7392,34.8618,37.7924,35.3451,35.1091,22.0458,21.8814,23.1391,20.958,23.5379,21.8454,21.8122
2015-08-23,53.8695,55.2828,56.5644,53.697,51.3058,49.1193,54.4611,51.9461,-2.77556e-14,0.00759297,-2.77556e-14,0.00759297,-2.77556e-14,0.183505,0.108409,0.00759297,0.00759297,35.5279,34.4676,35.6144,36.2946,36.8671,34.2747,35.7282,23.0213,21.9872,22.9573,21.7232,23.5378,22.0668,22.5807
2015-08-24,59.1486,45.5573,54.8157,54.4312,60.4695,42.7568,56.0839,51.9916,-2.77556e-14,0.0609775,-2.77556e-14,0.00759297,-2.77556e-14,0.246527,-2.77556e-14,-2.77556e-14,0.00759297,36.7336,35.1146,35.2128,32.0889,37.5814,33.9644,37.0585,23.5456,22.0756,22.2169,23.3937,23.7319,21.7432,21.6504
2015-08-25,59.0416,42.5393,54.6424,50.9359,54.6414,51.4981,55.8483,46.294,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,0.0828069,-2.77556e-14,-2.77556e-14,0.00759297,37.4997,35.5279,36.1973,36.3581,35.8732,35.0732,37.1339,23.9393,22.3095,22.7246,22.3382,23.1102,22.8155,22.0657
2015-08-26,60.2376,39.9676,54.0431,49.4599,47.5421,55.3502,54.1589,37.4493,-2.77556e-14,0.152448,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,38.3576,35.2217,37.5843,36.6108,34.0444,36.0169,37.1654,23.7452,21.9946,23.4532,23.1346,22.7203,23.1719,20.7205
2015-08-27,60.6243,37.7349,52.0377,49.4709,54.6832,44.8554,51.717,32.3654,-2.77556e-14,0.236327,0.0112871,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.00759297,39.9222,34.7661,38.256,36.4606,35.799,36.2019,38.0527,24.5695,21.5794,24.3542,22.5225,22.4063,23.284,21.929
2015-08-28,58.2152,58.087,49.023,47.8506,57.3558,42.9747,47.2923,39.4653,-2.77556e-14,0.158364,0.0720487,-2.77556e-14,-2.77556e-14,0.0455578,-2.77556e-14,-2.77556e-14,0.00759297,33.8571,35.1701,38.049,36.4099,37.2031,35.7333,37.9152,22.5024,21.3466,24.2379,22.5688,23.9465,22.6962,22.4878
2015-08-29,55.1737,63.6832,46.9057,48.4769,57.6506,45.4319,46.3193,44.4979,-2.77556e-14,0.0621859,1.52619,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.0303719,30.5946,36.8269,37.2832,32.7726,36.9357,36.644,37.7214,21.1011,21.9413,23.6905,21.0433,24.4299,22.8696,22.5219
2015-08-30,52.394,62.0173,53.1461,52.6336,55.6469,43.2424,53.1302,50.7068,0.00759297,0.0151859,0.653175,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.0227789,31.4675,37.3142,35.9497,32.8046,37.3317,35.374,38.0827,20.7265,22.8667,22.821,20.2878,23.8681,22.5607,22.5035
2015-08-31,49.4879,61.5855,55.1916,53.1233,55.21,45.0832,56.327,52.997,0.0227789,0.0512671,0.208831,0.00759297,-2.77364e-14,-2.77556e-14,-2.77556e-14,0.0692814,0.0379648,31.9725,37.1294,35.9414,32.6825,36.7417,34.0458,38.4789,19.7658,23.2762,22.5563,20.0244,23.2633,20.9498,23.0371
2015-09-01,56.0044,59.7323,50.2484,53.7481,51.8773,56.7284,57.8848,45.0116,0.0531508,0.0561496,0.0379648,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0348791,0.181584,0.00759297,31.7323,37.9933,36.7891,33.0956,35.6081,34.3792,38.6963,20.7145,23.4905,23.0212,20.1911,21.7158,21.0155,20.8212
2015-09-02,56.8561,59.0286,55.5624,52.8152,54.3314,59.0222,58.5237,44.6043,0.0151859,0.00759297,-2.77556e-14,0.0165378,-2.77556e-14,-2.77556e-14,0.347258,0.00759297,-2.77556e-14,32.2782,35.7507,38.232,32.983,35.2975,34.0569,37.1456,21.2455,22.4501,23.1456,20.5765,21.8248,21.8602,20.9615
2015-09-03,54.9835,58.9191,58.2581,48.0401,48.4089,62.7851,62.062,44.1923,0.00759297,-2.77556e-14,-2.77556e-14,0.169611,-2.77556e-14,-2.77556e-14,0.322206,0.0674485,-2.77556e-14,32.6423,34.4452,39.0673,34.2797,35.4135,32.6794,36.0482,21.7101,21.8446,23.4545,20.4956,22.3104,21.3057,21.0996
2015-09-04,57.9813,62.6867,61.9405,45.9237,36.8186,56.887,62.9489,39.3246,0.0227789,0.120893,0.182738,0.160886,-2.77556e-14,0.00759297,0.31115,0.032871,-2.77556e-14,32.3523,34.4528,38.884,38.6585,34.3515,31.8075,35.2859,22.073,21.7743,23.0502,21.8924,21.6361,20.6875,21.7766
2015-09-05,59.1604,62.3976,64.3065,44.4842,26.0106,49.3353,58.8174,33.2462,0.0151859,0.298694,0.168105,0.292897,-2.77556e-14,0.00759297,0.0531508,0.0147342,-2.77556e-14,32.1621,33.1866,39.1926,45.3019,35.5399,31.8259,34.2281,21.5109,22.5311,22.7592,24.4419,22.0527,21.119,22.4597
2015-09-06,56.3074,55.317,58.9112,44.081,34.1849,50.7249,54.1098,35.9592,-2.77556e-14,0.00759297,0.0151859,0.0531508,-2.77556e-14,0.0583481,0.0151859,-2.77556e-14,-2.77556e-14,33.5623,35.0724,39.4269,39.5857,37.3298,34.1422,35.0562,21.5968,22.2013,23.0073,24.857,22.832,21.2728,21.0583
2015-09-07,54.7086,53.2259,54.1899,44.553,44.7275,57.1955,48.7285,42.0066,-2.77556e-14,-2.77556e-14,0.00759297,0.00759297,-2.77556e-14,0.0650916,0.0151859,-2.77556e-14,-2.77556e-14,36.115,37.1975,39.6621,36.9856,35.8072,38.3827,35.7268,22.3464,22.3215,24.3175,23.4571,23.2704,23.689,22.1884
2015-09-08,49.004,60.3154,53.7926,42.3884,48.5672,47.6983,49.6415,50.6364,-2.77556e-14,-2.77556e-14,0.0379648,-2.77556e-14,-2.77556e-14,0.0985976,-2.77556e-14,-2.77556e-14,-2.77556e-14,33.0939,38.118,39.6164,37.482,36.9354,39.3021,34.8301,22.0891,22.5847,25.1971,22.7449,23.0339,25.0264,22.3846
2015-09-09,47.5508,59.1033,53.3844,40.4074,47.9114,45.0909,52.2391,54.2652,-2.77556e-14,-2.77556e-14,0.101818,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.00507938,-2.77556e-14,32.0371,38.4932,38.8808,38.0635,38.6982,37.4299,34.5066,20.6846,23.3601,26.4148,23.2519,22.7255,23.5542,22.467
2015-09-10,45.4468,57.5099,42.5394,45.2224,45.3261,43.4993,52.1417,51.0441,0.0151859,-2.77556e-14,0.150125,-2.77556e-14,0.244219,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,33.6325,38.9189,39.0454,37.594,37.8332,35.9029,36.6719,20.8573,23.1495,26.6617,23.0227,23.459,23.1855,23.1371
2015-09-11,47.7244,46.286,15.244,58.3678,46.3012,48.985,53.0054,37.3801,0.0345786,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,36.6816,38.1863,33.5559,36.9604,35.7217,35.6331,41.1476,22.0153,21.6029,24.7319,22.6589,23.0445,22.6702,23.7637
2015-09-12,55.4173,54.7238,18.5654,63.9575,52.9345,54.3954,53.4714,40.9627,0.0225745,-2.77556e-14,0.00759297,-2.77556e-14,2.37837,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,33.6493,39.9389,32.5888,33.4682,33.8633,35.5093,41.0844,21.7899,21.3752,22.5553,21.4148,22.4106,22.3653,24.0556
2015-09-13,63.1783,56.0535,24.5478,57.1155,57.9033,41.9977,53.1041,42.4373,0.0303471,0.0670198,0.112458,-2.77556e-14,0.796153,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,33.4346,41.6072,33.9705,32.638,37.2881,35.9669,38.8923,20.5358,21.9243,22.8529,20.1153,21.8763,22.1621,23.7652
2015-09-14,59.2125,48.9921,44.7882,56.7777,61.8864,42.2286,50.5098,43.5355,0.00759297,0.0227789,-2.77556e-14,-2.77556e-14,0.383864,0.0227789,-2.77556e-14,-2.77556e-14,0.0478891,36.0667,36.0238,33.234,31.3558,38.9551,36.0341,37.4816,21.6444,23.0808,23.8277,19.8646,24.4979,21.9299,23.5795
2015-09-15,58.9714,42.8686,54.9365,71.9402,63.2898,57.2146,47.6164,54.6589,-2.77556e-14,0.00759297,0.00759297,0.0303719,3.86482,0.0682528,-2.77556e-14,-2.77556e-14,0.0303719,39.0522,33.3446,31.8248,29.9783,32.2811,36.1776,35.1349,23.7293,21.4258,20.0147,19.2629,22.1692,21.677,22.8387
2015-09-16,60.276,36.7495,51.0546,65.3383,58.9712,59.1956,48.4963,61.7085,0.0151859,0.0151859,0.00759297,-2.77556e-14,1.36187,0.0227789,-2.77556e-14,-2.77556e-14,0.140019,39.7303,34.2846,30.0756,31.0454,29.5103,37.1324,32.6763,24.6324,19.9926,19.8449,18.3382,21.4524,21.9389,23.2881
2015-09-17,52.2711,49.7534,54.6331,66.1199,53.765,56.0452,56.7091,62.1148,0.0743372,-2.77556e-14,-2.77556e-14,-2.77556e-14,1.36872,-2.77556e-14,-2.77556e-14,0.0227789,0.0634309,37.2559,35.5699,30.6476,32.7336,31.1954,33.7732,32.238,23.0274,21.8018,20.3961,19.3777,20.4921,21.5514,23.9158
2015-09-18,43.655,53.3441,54.7711,59.0775,37.0366,50.8804,63.4177,59.2002,1.68056,0.00759297,0.0303719,0.00759297,0.0835434,-2.77556e-14,-2.77556e-14,0.0460608,0.0151859,32.6086,36.0157,31.5671,33.8998,33.1597,31.4312,32.1451,21.7232,22.5565,20.2675,21.1014,20.7212,20.8343,23.415
2015-09-19,41.7945,38.22,50.7487,60.3752,43.8353,49.1398,60.5642,59.0333,-2.77556e-14,0.0674859,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.016186,33.1605,36.7609,31.4035,32.9707,35.3334,31.179,32.6875,20.0654,21.1564,21.0033,20.4523,21.716,20.0695,22.6574
2015-09-20,59.5923,46.6182,38.6853,58.9391,57.278,46.2027,58.8822,58.5768,-2.77556e-14,0.0162279,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,32.2377,38.8613,31.865,31.9658,38.2646,32.3941,32.8101,19.9148,21.4175,20.9417,20.1645,23.0169,20.3026,22.0652
2015-09-21,57.9542,57.1443,38.2245,57.7891,57.5556,35.5944,61.0289,57.3295,-2.77556e-14,0.399566,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,31.5508,36.7898,31.7187,32.5722,42.9588,32.0986,33.084,20.0919,22.9758,20.796,19.5339,24.2601,20.553,21.6768
2015-09-22,59.0836,62.9375,50.8828,55.7371,55.143,22.532,61.929,55.2174,0.128834,0.938864,0.237762,-2.77556e-14,-2.77556e-14,0.187277,-2.77556e-14,-2.77556e-14,-2.77556e-14,29.0797,34.3278,31.9471,33.3311,44.8573,31.8707,32.9716,20.2536,22.3208,21.029,20.6137,26.4854,20.2804,20.7531
2015-09-23,59.3487,62.2255,49.2337,51.1023,49.9795,26.6112,57.4214,50.3965,0.00759297,0.580913,0.353922,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,0.0457675,-2.77556e-14,28.9063,34.4587,33.2199,34.0617,45.2298,31.2844,32.9898,19.4554,21.8024,21.3412,21.5115,26.3775,20.0724,19.832
2015-09-24,59.4732,54.6082,48.2789,44.6698,45.8606,38.283,57.0716,53.3438,-2.77556e-14,0.590403,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,31.0394,34.3413,34.6902,35.4991,39.8344,30.4436,32.5898,18.9231,21.3114,21.9929,21.86,25.1463,19.3144,20.2773
2015-09-25,53.9318,52.9476,49.9336,40.0853,46.2177,46.4716,58.2303,58.8144,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.00759297,31.8528,33.4376,34.7671,36.8789,37.9194,30.4926,32.3105,19.3592,20.676,21.2027,22.0689,23.5886,18.9273,21.4707
2015-09-26,49.8772,48.4686,56.4152,46.8498,55.496,53.1363,59.0805,57.1075,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00298058,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.00759297,0.0151859,32.9122,33.4108,34.2282,33.7112,32.7217,30.5377,34.0105,19.6765,20.3402,20.8456,21.0532,21.9062,19.0539,20.5949
2015-09-27,55.1822,40.7917,61.2794,50.9863,60.5242,54.5194,59.2132,42.0987,0.0607982,-2.77556e-14,-2.77556e-14,0.182262,-2.77556e-14,0.0227789,-2.77556e-14,0.0151859,0.0151859,31.7713,34.1347,33.6505,30.7834,31.1652,31.3231,38.5347,18.8562,21.2118,20.7278,19.6908,20.8398,18.86,20.7202
2015-09-28,52.6622,46.2533,65.476,49.9149,50.85,48.9174,59.885,39.1501,0.0476007,-2.77556e-14,-2.77556e-14,0.532936,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,32.2458,31.3118,33.4294,32.2408,32.2874,31.3957,37.4413,18.5944,21.548,20.4762,18.6101,20.7293,19.621,22.03
2015-09-29,50.3755,52.3394,55.9938,46.2723,38.5836,52.7875,53.7872,49.291,0.0180035,-2.77556e-14,-2.77556e-14,0.00759297,-2.77556e-14,0.00759297,-2.77556e-14,-2.77556e-14,0.00759297,32.4078,32.6085,34.1814,35.3507,33.3372,29.6234,36.4427,19.0763,20.0414,21.0147,20.5975,21.1709,18.7472,21.7509
2015-09-30,45.9428,53.5951,48.4575,43.3895,26.3223,55.9365,49.1652,54.658,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,-2.77556e-14,-2.77556e-14,0.0151859,-2.77556e-14,0.00759297,33.073,33.2877,35.7182,38.2571,32.7369,30.9843,35.9209,20.0005,19.7367,21.1322,22.6086,21.6145,18.335,20.1556
2015-10-01,34.1204,55.5953,49.1645,34.1019,16.1996,52.8797,44.271,53.9666,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,-2.77556e-14,33.2303,32.8396,39.0462,40.9732,34.5701,32.4622,34.9306,20.7532,20.7749,22.5476,26.1493,19.8332,19.6499,20.9439
