"TIME";"Date";"Hour";"Irr_vol_m3";"Irr_deficit_m3";"Soil_moisture"
2024-10-27 02:00:00;"2024-10-27";2;0.167373090626113;0.117161163438279;27.9690113331651
2024-10-27 03:00:00;"2024-10-27";3;0.321048084683736;0.224733659278615;27.9418602010514
2024-10-27 04:00:00;"2024-10-27";4;0.551495794409761;0.386047056086833;27.9002881946994
2024-10-27 05:00:00;"2024-10-27";5;0.858637379488303;0.601046165641812;27.8443027642869
2024-10-27 06:00:00;"2024-10-27";6;1.24236681966392;0.869656773764744;27.773911680799
2024-10-27 07:00:00;"2024-10-27";7;1.51851980002652;1.06296386001856;27.7237916887303
2024-10-27 08:00:00;"2024-10-27";8;1.85590065715164;1.29913046000615;27.6643305336122
2024-10-27 09:00:00;"2024-10-27";9;2.17777220154832;1.52444054108383;27.605192185809
2024-10-27 10:00:00;"2024-10-27";10;2.48417091502101;1.73891964051471;27.5488067109716
2024-10-27 11:00:00;"2024-10-27";11;2.77511739213137;1.94258217449196;27.4951710650018
2024-10-27 12:00:00;"2024-10-27";12;3.06596964849247;2.14617875394473;27.4442820291758
2024-10-27 13:00:00;"2024-10-27";13;3.34136386718945;2.33895470703261;27.3933528966405
2024-10-27 14:00:00;"2024-10-27";14;3.6013502959415;2.52094520715905;27.3451639873412
2024-10-27 15:00:00;"2024-10-27";15;3.81540987132275;2.67078690992592;27.3074770484376
2024-10-27 16:00:00;"2024-10-27";16;3.98354422674043;2.7884809587183;27.2773665477759
2024-10-27 17:00:00;"2024-10-27";17;4.10578686762508;2.87405080733755;27.2548552030037
2024-10-27 18:00:00;"2024-10-27";18;4.22801176412879;2.95960823489015;27.2326458183511
2024-10-27 19:00:00;"2024-10-27";19;4.28910208008114;3.0023714560568;27.2207709959686
2024-10-27 20:00:00;"2024-10-27";20;4.30439907463635;3.01307935224544;27.219231867178
2024-10-27 21:00:00;"2024-10-27";21;4.31967564377236;3.02377295064065;27.2165567220769
2024-10-27 22:00:00;"2024-10-27";22;4.33495185303697;3.03446629712588;27.2138805855451
2024-10-27 23:00:00;"2024-10-27";23;4.33490400269598;3.03443280188719;27.211203394211
2024-10-27 00:00:00;"2024-10-27";0;4.33490588297485;3.0344341180824;27.2113085900153
2024-10-28 01:00:00;"2024-10-28";1;4.3893920499738;3.07257443498166;27.2114126048479
